globalid,ingestion_time,icao_address,timestamp,latitude,longitude,altitude_baro,heading,speed,vertical_rate,squawk,on_ground,callsign,tail_number,collection_type,flight_number,aircraft_type_icao,aircraft_type_name,airline_iata,airline_name,departure_utc_offset,departure_airport_icao,departure_airport_iata,departure_scheduled_time,takeoff_time,arrival_utc_offset,arrival_airport_icao,arrival_airport_iata,arrival_scheduled_time,arrival_estimated_time
{FFA320B4-31C6-44C8-85B9-AD595EEFD072},2023-02-01T17:03:00.566Z,AD7E17,2/1/2023 5:02:56 PM,37.701028,-122.456658,6725,178.89032,140,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{B0F21D31-B00A-4E30-B13F-FA53A58E3787},2023-02-01T17:03:00.746Z,A45F94,2/1/2023 5:02:56 PM,37.346766,-122.42149,10750,149.25624,350,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{A088D866-EC3C-455E-8150-741056FFA3C8},2023-02-01T17:03:02.964Z,ABA6E6,2/1/2023 5:02:57 PM,36.589256,-121.858569,,341.50235,0,0,7773,-1,TIV85,N85VM,terrestrial,,C25B,Cessna 525B CitationJet CJ3+,,Thrive Aviation,-800,KPSP,PSP,,2023-02-01T15:58:42Z,-800,KMRY,MRY,,
{471C4B30-7331-4BB4-911E-42DC897E3E2E},2023-02-01T17:03:03.018Z,A45F94,2/1/2023 5:02:58 PM,37.342762,-122.418385,10750,148.34367,350,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{1DFB166D-2773-4825-BBDD-BB051E7491DF},2023-02-01T17:03:05.132Z,AD7E17,2/1/2023 5:03:00 PM,37.698761,-122.456594,6725,178.70477,149.1,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{262D5BBC-1E40-4934-A8E0-D647BCF4348F},2023-02-01T17:03:06.312Z,AD7E17,2/1/2023 5:03:02 PM,37.696793,-122.456535,6725,178.65437,150,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{BB051DC8-2034-43E6-80BE-6F44CD91DF86},2023-02-01T17:03:08.595Z,AD7E17,2/1/2023 5:03:05 PM,37.695069,-122.456479,7025,178.53012,150,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{E5F69728-5A99-47D3-935B-03882A130B72},2023-02-01T17:03:08.772Z,A45F94,2/1/2023 5:03:06 PM,37.332825,-122.410837,10750,148.40102,350,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{F3C483AB-0D5D-4AEF-9137-39845184380D},2023-02-01T17:03:10.738Z,AD7E17,2/1/2023 5:03:07 PM,37.69358,-122.45642,7025,178.18376,150,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{0DCC80B4-4DB7-4CE7-AEA0-BE6FDAC1DE00},2023-02-01T17:03:13.177Z,AD7E17,2/1/2023 5:03:09 PM,37.69209,-122.45642,6725,180,150,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{8A918E2E-91FA-41D5-9BFE-A5E2DDF3F347},2023-02-01T17:03:13.280Z,A45F94,2/1/2023 5:03:10 PM,37.327789,-122.407038,10750,149.36769,350,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{850903EC-087C-4E20-A423-C8BD72BEC8BD},2023-02-01T17:03:15.293Z,AD7E17,2/1/2023 5:03:12 PM,37.690567,-122.45636,6725,178.22325,154,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{A4CAC654-E8C2-4CC1-AE69-501C08262DE5},2023-02-01T17:03:16.851Z,A45F94,2/1/2023 5:03:13 PM,37.323443,-122.403697,10750,148.56256,351.4,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{F3BCE89B-E4F5-4EBB-AB26-DA94197E0FA8},2023-02-01T17:03:16.701Z,AD7E17,2/1/2023 5:03:14 PM,37.688873,-122.456301,6725,178.43622,155,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{C5BBA862-4645-447C-A566-478ED28DD28F},2023-02-01T17:03:19.292Z,A45F94,2/1/2023 5:03:15 PM,37.32051,-122.401428,10750,148.53337,352,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{A5B57B68-8CDE-4FB4-B22D-19E346066FE8},2023-02-01T17:03:19.147Z,AD7E17,2/1/2023 5:03:16 PM,37.687134,-122.456243,6725,178.47745,150,0,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{4C176A26-82BC-4A52-A912-02FB32CBB1B1},2023-02-01T17:03:23.359Z,A8E72B,2/1/2023 5:03:19 PM,37.357938,-121.9293,87,148.38605,0,,4542,-1,N673DC,N673DC,terrestrial,,E50P,Embraer EMB 500 Phenom 100,,,-800,KMRY,MRY,,2023-02-01T16:41:42Z,-800,KSJC,SJC,,
{02046698-6BAC-46B8-9426-5C8F95E262A9},2023-02-01T17:03:23.405Z,AD7E17,2/1/2023 5:03:19 PM,37.685759,-122.45624,6725,179.91635,157,0,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{079E9F2D-558F-4D04-A24E-1490BB33AE35},2023-02-01T17:03:24.654Z,AD7E17,2/1/2023 5:03:21 PM,37.683655,-122.456185,6725,178.79582,157,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{2A0A9831-7593-46D6-9125-448D40A668B0},2023-02-01T17:03:24.822Z,A45F94,2/1/2023 5:03:22 PM,37.310989,-122.394123,10750,148.37608,353,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{A4F47D41-267E-4D9F-A8E7-99E55A5D11DD},2023-02-01T17:03:26.979Z,AD7E17,2/1/2023 5:03:23 PM,37.682281,-122.456126,6725,178.07158,150,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{6B16F99B-3E9F-40EB-AC24-025CE21A4949},2023-02-01T17:03:27.077Z,A45F94,2/1/2023 5:03:24 PM,37.308965,-122.392591,10750,148.95207,350,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{0D5B449F-69B1-4700-9FAD-455620017A7A},2023-02-01T17:03:29.207Z,A8E72B,2/1/2023 5:03:25 PM,37.357938,-121.9293,87,148.38605,0,,4542,-1,N673DC,N673DC,terrestrial,,E50P,Embraer EMB 500 Phenom 100,,,-800,KMRY,MRY,,2023-02-01T16:41:42Z,-800,KSJC,SJC,,
{DD59AF5F-DEE4-45CD-A349-934C9B493510},2023-02-01T17:03:31.392Z,AD7E17,2/1/2023 5:03:27 PM,37.679195,-122.456061,6725,179.04842,158,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{85CEB4B1-E7A5-4507-A208-F1BAE7AF8E98},2023-02-01T17:03:31.576Z,A45F94,2/1/2023 5:03:27 PM,37.306091,-122.390383,10750,148.5705,352.8,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{33FBB964-951C-4B54-AE8E-9B826927924A},2023-02-01T17:03:33.944Z,A45F94,2/1/2023 5:03:28 PM,37.302541,-122.387636,10750,148.3819,352.8,0,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{AFE5B37F-4AB2-4BD1-B446-C5A64DD53A87},2023-02-01T17:03:34.995Z,AD7E17,2/1/2023 5:03:31 PM,37.676542,-122.456002,6725,178.98024,159,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{47D8A3E4-1EBF-4195-A593-9C690150A507},2023-02-01T17:03:37.334Z,AD7E17,2/1/2023 5:03:34 PM,37.674408,-122.455951,6725,178.9201,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{FB2E80C4-B319-49E4-9117-F7C93E2BB50E},2023-02-01T17:03:39.551Z,AD7E17,2/1/2023 5:03:35 PM,37.673218,-122.455951,6725,180,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{1B135D4C-A29D-4A24-847A-3806C3953F80},2023-02-01T17:03:39.733Z,A45F94,2/1/2023 5:03:35 PM,37.291927,-122.379515,10750,148.67238,350,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{6BE904FC-B6F0-4E28-8BBA-E1B8E45D7343},2023-02-01T17:03:41.784Z,AD7E17,2/1/2023 5:03:39 PM,37.670629,-122.455882,6725,178.79869,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{249DE342-E703-4CAD-A3C4-9C57BE369F51},2023-02-01T17:03:42.935Z,A8E72B,2/1/2023 5:03:40 PM,37.357944,-121.929294,87,148.38605,0,,4542,-1,N673DC,N673DC,terrestrial,,E50P,Embraer EMB 500 Phenom 100,,,-800,KMRY,MRY,,2023-02-01T16:41:42Z,-800,KSJC,SJC,,
{F9E2D5C1-17BA-4DFF-9167-188124619A83},2023-02-01T17:03:47.483Z,AD7E17,2/1/2023 5:03:44 PM,37.666809,-122.455834,6725,179.42706,161,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{F6E33A21-C414-4AC7-8EBF-1A6124AB5A23},2023-02-01T17:03:47.650Z,A45F94,2/1/2023 5:03:44 PM,37.280103,-122.37044,10750,148.58592,353.3,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{558BE55B-0E78-464C-98BA-0FBCEEC2361C},2023-02-01T17:03:49.792Z,AD7E17,2/1/2023 5:03:46 PM,37.665024,-122.455775,6725,178.51581,160,0,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{EB15BEBC-8451-4EB8-979D-3EF3A7DC6876},2023-02-01T17:03:51.995Z,AD7E17,2/1/2023 5:03:48 PM,37.663513,-122.455775,6725,180,160,0,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{173FD5EE-AF05-4CCC-A555-60852F3D3452},2023-02-01T17:03:54.463Z,A45F94,2/1/2023 5:03:50 PM,37.275284,-122.366716,10750,148.41472,353.3,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{89B436AC-1146-4FF8-BCEB-3AF6AA126E09},2023-02-01T17:03:55.601Z,AD7E17,2/1/2023 5:03:53 PM,37.660155,-122.455703,6725,179.47519,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{B25920E8-4F3D-4132-8D5F-AB3F2A61B790},2023-02-01T17:04:00.214Z,AD7E17,2/1/2023 5:03:56 PM,37.657516,-122.455659,6725,179.23572,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{03C3976C-B6D2-4D15-9B8A-D017A3B93F8D},2023-02-01T17:04:02.385Z,A8E72B,2/1/2023 5:03:58 PM,37.357938,-121.9293,87,148.38605,0,,4542,-1,N673DC,N673DC,terrestrial,,E50P,Embraer EMB 500 Phenom 100,,,-800,KMRY,MRY,,2023-02-01T16:41:42Z,-800,KSJC,SJC,,
{452DE58E-5BFE-415E-B1B7-1D7D9026B95E},2023-02-01T17:04:03.611Z,AD7E17,2/1/2023 5:03:59 PM,37.65536,-122.455643,6725,179.67972,162,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{38C4C5E8-DE05-4635-A567-D9764F12E315},2023-02-01T17:04:03.770Z,A45F94,2/1/2023 5:03:59 PM,37.258392,-122.353743,10750,148.56215,350,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{F9A634AE-20ED-482A-9B64-E7EE66BCECDA},2023-02-01T17:04:10.538Z,AD7E17,2/1/2023 5:04:07 PM,37.649414,-122.455542,6725,179.22485,162,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{EDE61B8C-9A92-4375-910C-37CC931D2914},2023-02-01T17:04:11.799Z,A45F94,2/1/2023 5:04:08 PM,37.245421,-122.34375,10750,148.47963,350,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{A937ACE6-CBFA-4601-BFF6-A355040DC3AE},2023-02-01T17:04:14.020Z,AD7E17,2/1/2023 5:04:11 PM,37.646236,-122.455464,7018,179.48207,163,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{AA2DB06C-C7AB-4F5C-BA84-1AD7F2D5FABE},2023-02-01T17:04:16.391Z,A45F94,2/1/2023 5:04:12 PM,37.241043,-122.340361,10750,148.35448,354.7,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{8B659AE9-0EAF-42D5-90A8-FAC28585FA41},2023-02-01T17:04:16.202Z,A8E72B,2/1/2023 5:04:13 PM,37.357944,-121.929294,87,148.38605,0,0,4542,-1,N673DC,N673DC,terrestrial,,E50P,Embraer EMB 500 Phenom 100,,,-800,KMRY,MRY,,2023-02-01T16:41:42Z,-800,KSJC,SJC,,
{29D02839-CD7C-459F-AF3F-4E05BFAA0E2E},2023-02-01T17:04:20.463Z,A45F94,2/1/2023 5:04:16 PM,37.235138,-122.335861,10750,148.75565,354.7,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{DD694EA3-E1B0-4B8F-9872-68E213AD16C5},2023-02-01T17:04:20.300Z,AD7E17,2/1/2023 5:04:17 PM,37.641861,-122.455425,6725,179.59207,163,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{5C3869CA-5ED4-46D9-8047-714B8CB37EF3},2023-02-01T17:04:24.907Z,AD7E17,2/1/2023 5:04:20 PM,37.639765,-122.455345,6725,178.26791,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{F9FA03BC-D187-417E-8059-D30D249E6502},2023-02-01T17:04:29.533Z,AD7E17,2/1/2023 5:04:25 PM,37.635544,-122.455308,6725,179.6041,163,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{17B2A57A-82D9-45AA-9CCA-27A6F8B3D0BC},2023-02-01T17:04:30.336Z,A45F94,2/1/2023 5:04:27 PM,37.220169,-122.324349,10750,148.51462,354.7,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{CE51326E-1887-455C-AE1F-03406D7CB641},2023-02-01T17:04:30.179Z,AD7E17,2/1/2023 5:04:27 PM,37.634308,-122.455308,6725,180,163,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{71DD5975-20B5-45C7-B4FB-44F6A4600393},2023-02-01T17:04:31.992Z,AD7E17,2/1/2023 5:04:29 PM,37.632876,-122.455285,6725,179.27583,163,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{CA559205-3FBC-4453-BB26-6FDEA4A8B327},2023-02-01T17:04:32.126Z,A45F94,2/1/2023 5:04:29 PM,37.216507,-122.321544,10750,148.61806,356,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{71BCEA13-8EFA-44C9-8BCC-BE77F85F6785},2023-02-01T17:04:34.257Z,AD7E17,2/1/2023 5:04:31 PM,37.6312,-122.455225,6725,178.38412,163,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{5678D324-559D-4351-846E-63100E08CFE8},2023-02-01T17:04:38.673Z,AD7E17,2/1/2023 5:04:34 PM,37.629012,-122.455166,6725,178.76204,163,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{84672E18-E4DE-4BF8-A620-EB6E3DC44E36},2023-02-01T17:04:38.855Z,A45F94,2/1/2023 5:04:35 PM,37.208954,-122.315758,10750,148.61514,355.5,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{FEB3E118-1120-4051-9D98-030AEE7849BF},2023-02-01T17:04:43.411Z,A45F94,2/1/2023 5:04:39 PM,37.203094,-122.3112,10750,148.21683,355.5,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{5D09D792-81BE-4B52-A134-3E1E72F81793},2023-02-01T17:04:46.631Z,AD7E17,2/1/2023 5:04:43 PM,37.622177,-122.455074,6725,179.39268,164,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{6EBFA1D9-20E5-42AE-AA4E-BE7CD321C860},2023-02-01T17:04:46.829Z,A45F94,2/1/2023 5:04:43 PM,37.19696,-122.306552,10750,148.88315,355,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{84B0AE4E-D9B0-4D81-942D-E692786BB55F},2023-02-01T17:04:48.806Z,AD7E17,2/1/2023 5:04:45 PM,37.620667,-122.455016,6725,178.24501,164,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{14800A9D-8F20-4E62-BB8A-0A57445E9E3B},2023-02-01T17:04:49.017Z,A45F94,2/1/2023 5:04:45 PM,37.19426,-122.30448,10750,148.56964,355.5,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{C3FEF208-0848-4583-A642-A8A8DB1FE5D8},2023-02-01T17:04:51.150Z,AD7E17,2/1/2023 5:04:47 PM,37.619019,-122.454957,6725,178.39157,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{F606484C-F361-466B-B77D-583CA82CAF3B},2023-02-01T17:04:52.407Z,A8E72B,2/1/2023 5:04:49 PM,37.357944,-121.929294,87,148.38605,0,,4542,-1,N673DC,N673DC,terrestrial,,E50P,Embraer EMB 500 Phenom 100,,,-800,KMRY,MRY,,2023-02-01T16:41:42Z,-800,KSJC,SJC,,
{2B999B88-C0A7-4B88-BC61-23887283991A},2023-02-01T17:04:54.769Z,AD7E17,2/1/2023 5:04:52 PM,37.615884,-122.454927,6725,179.55882,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{6DD5BFB3-A5D9-46E0-8CAE-00FAF4DB34B5},2023-02-01T17:04:57.123Z,AD7E17,2/1/2023 5:04:53 PM,37.614258,-122.454899,6725,179.22026,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{D36C27FD-0DBD-4EF8-897D-5838395DD5FE},2023-02-01T17:04:59.463Z,AD7E17,2/1/2023 5:04:56 PM,37.612532,-122.454867,6725,179.16469,160,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{D83337F9-A6BD-4CC5-8EDC-257EF4DAEB78},2023-02-01T17:04:59.563Z,A45F94,2/1/2023 5:04:56 PM,37.180155,-122.293655,10750,148.55423,355.5,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{B03F8398-A58A-4C2D-9FB2-2D870958B919},2023-02-01T17:05:02.559Z,AD7E17,2/1/2023 5:04:59 PM,37.610205,-122.454807,6725,178.8359,165,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
{31B4B732-5E29-4E86-A710-E64D0EA3B159},2023-02-01T17:05:02.732Z,A45F94,2/1/2023 5:05:00 PM,37.174622,-122.289403,10750,148.60388,350,,4223,0,LXJ381,N381FX,terrestrial,,E55P,Embraer EMB 505 Phenom 300,,FlexJet,-800,KSFO,SFO,,2023-02-01T16:56:22Z,-800,KMRY,MRY,,
{2B6D813B-5C36-4941-B0D7-0B62BDC6A529},2023-02-01T17:05:06.058Z,AD7E17,2/1/2023 5:05:02 PM,37.607712,-122.454724,7018,178.474,167,,4561,0,PCM8679,N969FE,terrestrial,,C208,Cessna 208B Super Cargomaster,,Westair Industries Inc  ( Chico Ca ),-800,KOAK,OAK,,2023-02-01T16:55:31Z,-800,KMRY,MRY,,
